order_id,vendor,vehicle_type,origin_city,destination_city,shipment_date,planned_delivery,actual_delivery,distance_km,weather_condition,traffic_condition,vendor_delay_score,hour_of_day,day_of_week,holiday_flag,pickup_delay_minutes,driver_rating,vehicle_age_years,order_weight_kg,num_packages,order_priority,road_type,is_delayed
ORD_102278,EcomExpress,Bike,Mumbai,Chennai,26-06-2025 08:48,26-06-2025 15:48,26-06-2025 15:48,393,Fog,Heavy,0.46,8,3,0,0,2.6,2,26.1,3,Standard,Highway,0
ORD_102279,Delhivery,Tempo,Hyderabad,Kolkata,09-07-2025 21:48,09-07-2025 22:48,10-07-2025 00:48,44,Fog,Moderate,0.43,21,2,0,0,4.5,1,2.85,2,Express,Highway,0
ORD_102280,EcomExpress,Mini Truck,Chennai,Kolkata,22-06-2025 01:48,22-06-2025 05:48,22-06-2025 07:48,158,Storm,Moderate,0.23,1,6,0,30,5,1,12.26,5,Standard,Rural,0
ORD_102281,XpressBees,Tempo,Bangalore,Pune,03-07-2025 08:48,03-07-2025 09:48,03-07-2025 13:48,59,Clear,Light,0.52,8,3,0,0,5,5,11.42,2,Standard,Highway,0
ORD_102282,BlueDart,Tempo,Bangalore,Hyderabad,17-06-2025 09:48,17-06-2025 20:48,17-06-2025 22:48,642,Rain,Heavy,0.22,9,1,0,0,3.8,7,31.15,8,Express,Highway,0
ORD_102283,Delhivery,Mini Truck,Pune,Kolkata,16-06-2025 09:48,16-06-2025 14:48,16-06-2025 14:48,308,Storm,Heavy,0.36,9,0,0,0,2.6,7,4.63,4,Standard,Highway,0
ORD_102284,Delhivery,Bike,Chennai,Delhi,25-06-2025 14:48,25-06-2025 17:48,25-06-2025 17:48,214,Rain,Heavy,0.41,14,2,0,0,4.3,9,15.66,7,Express,Rural,0
ORD_102285,Shadowfax,Bike,Bangalore,Chennai,06-07-2025 23:48,08-07-2025 12:48,08-07-2025 20:48,1277,Fog,Moderate,0.27,23,6,0,10,4.1,9,38.61,6,Standard,Highway,1
ORD_102286,Delhivery,Van,Mumbai,Pune,09-07-2025 14:48,09-07-2025 19:48,10-07-2025 03:48,247,Rain,Moderate,0.06,14,2,0,5,5,4,41.63,2,Standard,Highway,1
ORD_102287,BlueDart,Van,Kolkata,Mumbai,11-06-2025 07:48,11-06-2025 10:48,11-06-2025 18:48,190,Clear,Moderate,0.17,7,2,0,0,3.6,2,44.93,1,Standard,Urban,1
ORD_102288,Delhivery,Van,Hyderabad,Bangalore,28-06-2025 07:48,29-06-2025 11:48,29-06-2025 11:48,1152,Fog,Heavy,0.22,7,5,0,0,2.9,4,1.14,1,Express,Urban,0
ORD_102289,EcomExpress,Van,Delhi,Bangalore,21-06-2025 23:48,23-06-2025 03:48,23-06-2025 07:48,1324,Fog,Light,0.28,23,5,0,0,4.4,5,32.1,7,Standard,Highway,0
ORD_102290,EcomExpress,Tempo,Mumbai,Kolkata,19-06-2025 19:48,20-06-2025 05:48,20-06-2025 05:48,420,Clear,Heavy,0.56,19,3,0,15,3.5,3,37.22,2,Express,Urban,0
ORD_102291,XpressBees,Bike,Hyderabad,Pune,25-06-2025 19:48,26-06-2025 01:48,26-06-2025 05:48,283,Fog,Light,0.05,19,2,0,0,2.9,9,18.02,8,Standard,Urban,0
ORD_102292,Shadowfax,Tempo,Pune,Bangalore,04-07-2025 12:48,04-07-2025 15:48,04-07-2025 17:48,141,Fog,Light,0.5,12,4,0,0,3.8,5,14.19,4,Standard,Highway,0
ORD_102293,XpressBees,Tempo,Delhi,Kolkata,29-06-2025 15:48,01-07-2025 12:48,01-07-2025 12:48,1441,Storm,Heavy,0.1,15,6,0,0,3.9,2,8.62,4,Express,Urban,0
ORD_102294,Shadowfax,Van,Kolkata,Mumbai,04-07-2025 06:48,04-07-2025 20:48,05-07-2025 00:48,883,Fog,Light,0.42,6,4,0,0,2.9,10,1.84,4,Standard,Rural,0
ORD_102295,Delhivery,Van,Mumbai,Delhi,30-06-2025 18:48,01-07-2025 05:48,01-07-2025 05:48,394,Rain,Light,0.31,18,0,0,0,2.8,3,14.92,6,Standard,Highway,0
ORD_102296,BlueDart,Bike,Kolkata,Pune,06-07-2025 16:48,06-07-2025 21:48,06-07-2025 21:48,192,Storm,Moderate,0.2,16,6,0,0,3.1,6,16.44,4,Standard,Urban,0
ORD_102297,Delhivery,Tempo,Bangalore,Mumbai,03-07-2025 14:48,04-07-2025 12:48,05-07-2025 12:48,1251,Fog,Moderate,0.26,14,3,0,10,3.3,0,33.14,9,Express,Highway,1
ORD_102298,EcomExpress,Van,Mumbai,Pune,02-07-2025 02:48,03-07-2025 05:48,03-07-2025 05:48,1223,Storm,Heavy,0.25,2,2,0,0,4.8,4,21.73,9,Express,Urban,0
ORD_102299,BlueDart,Bike,Chennai,Pune,18-06-2025 14:48,19-06-2025 22:48,20-06-2025 06:48,997,Rain,Heavy,0.1,14,2,0,15,3.2,7,25.88,7,Standard,Highway,1
ORD_102300,BlueDart,Mini Truck,Bangalore,Chennai,06-07-2025 07:48,07-07-2025 09:48,07-07-2025 13:48,1373,Clear,Moderate,0.33,7,6,0,0,4.7,5,19.92,4,Standard,Highway,0
ORD_102301,EcomExpress,Tempo,Delhi,Kolkata,20-06-2025 07:48,20-06-2025 15:48,20-06-2025 17:48,429,Storm,Moderate,0.24,7,4,0,0,2.5,1,20.54,8,Standard,Urban,0
ORD_102302,Delhivery,Mini Truck,Pune,Kolkata,05-07-2025 13:48,05-07-2025 13:48,05-07-2025 13:48,28,Clear,Heavy,0.42,13,5,0,0,4.2,7,44.02,3,Standard,Highway,0
ORD_102303,BlueDart,Tempo,Mumbai,Hyderabad,28-06-2025 06:48,29-06-2025 14:48,29-06-2025 22:48,1436,Clear,Moderate,0.43,6,5,0,0,3.5,10,15.55,9,Express,Urban,1
ORD_102304,BlueDart,Mini Truck,Delhi,Bangalore,03-07-2025 02:48,03-07-2025 18:48,03-07-2025 20:48,640,Clear,Moderate,0.48,2,3,0,0,2.5,9,36.86,8,Express,Highway,0
ORD_102305,BlueDart,Van,Kolkata,Delhi,11-06-2025 07:48,11-06-2025 14:48,12-06-2025 02:48,386,Fog,Moderate,0.43,7,2,0,0,2.5,7,30.3,10,Standard,Rural,1
ORD_102306,EcomExpress,Mini Truck,Pune,Chennai,18-06-2025 19:48,19-06-2025 14:48,20-06-2025 14:48,1072,Clear,Light,0.45,19,2,0,0,3.5,3,29.44,8,Standard,Urban,1
ORD_102307,BlueDart,Van,Bangalore,Delhi,12-06-2025 02:48,13-06-2025 01:48,14-06-2025 01:48,1318,Rain,Moderate,0.28,2,3,0,0,2.9,0,20.27,3,Standard,Highway,1
ORD_102308,EcomExpress,Mini Truck,Mumbai,Kolkata,20-06-2025 16:48,22-06-2025 07:48,22-06-2025 19:48,1412,Storm,Heavy,0.22,16,4,0,0,2.8,4,31.31,1,Standard,Rural,1
ORD_102309,Delhivery,Van,Kolkata,Mumbai,11-07-2025 00:48,11-07-2025 06:48,11-07-2025 18:48,305,Storm,Moderate,0.22,0,4,0,0,4.8,10,15.68,2,Standard,Highway,1
ORD_102310,Shadowfax,Mini Truck,Hyderabad,Delhi,14-06-2025 01:48,15-06-2025 10:48,15-06-2025 12:48,1073,Storm,Heavy,0.22,1,5,0,0,4.1,6,34.3,4,Express,Highway,0
ORD_102311,EcomExpress,Tempo,Mumbai,Bangalore,13-06-2025 00:48,13-06-2025 04:48,13-06-2025 04:48,198,Fog,Moderate,0.46,0,4,0,0,4.5,8,36.26,4,Standard,Urban,0
ORD_102312,XpressBees,Tempo,Delhi,Pune,04-07-2025 06:48,04-07-2025 13:48,04-07-2025 15:48,379,Fog,Moderate,0.39,6,4,0,0,4.1,8,1.48,4,Standard,Urban,0
ORD_102313,Shadowfax,Tempo,Mumbai,Delhi,30-06-2025 08:48,01-07-2025 06:48,01-07-2025 08:48,1109,Storm,Light,0.41,8,0,0,10,3.8,2,13.57,10,Express,Highway,0
ORD_102314,EcomExpress,Van,Bangalore,Delhi,05-07-2025 11:48,06-07-2025 22:48,06-07-2025 22:48,1387,Rain,Heavy,0.11,11,5,0,0,3.2,6,41.6,2,Standard,Highway,0
ORD_102315,EcomExpress,Tempo,Pune,Kolkata,04-07-2025 10:48,05-07-2025 13:48,06-07-2025 01:48,1313,Fog,Moderate,0.41,10,4,0,0,3.9,6,33.82,9,Standard,Rural,1
ORD_102316,BlueDart,Bike,Chennai,Hyderabad,21-06-2025 17:48,22-06-2025 08:48,22-06-2025 16:48,943,Clear,Light,0.07,17,5,0,0,4.1,3,9.44,7,Standard,Urban,1
ORD_102317,EcomExpress,Tempo,Mumbai,Delhi,26-06-2025 14:48,27-06-2025 08:48,27-06-2025 12:48,910,Rain,Moderate,0.54,14,3,0,0,4.6,1,41.57,10,Standard,Rural,0
ORD_102318,XpressBees,Tempo,Bangalore,Chennai,25-06-2025 13:48,26-06-2025 12:48,26-06-2025 12:48,1141,Fog,Light,0.44,13,2,0,0,3.4,7,33.25,2,Standard,Highway,0
ORD_102319,Shadowfax,Tempo,Pune,Delhi,08-07-2025 01:48,08-07-2025 17:48,09-07-2025 17:48,983,Fog,Moderate,0.18,1,1,0,0,4,10,3.8,1,Standard,Highway,1
ORD_102320,EcomExpress,Van,Pune,Hyderabad,22-06-2025 05:48,23-06-2025 02:48,23-06-2025 02:48,738,Storm,Heavy,0.29,5,6,0,0,4.5,1,17.75,8,Standard,Highway,0
ORD_102321,EcomExpress,Van,Kolkata,Mumbai,16-06-2025 02:48,16-06-2025 04:48,16-06-2025 06:48,87,Fog,Moderate,0.3,2,0,0,5,2.8,4,29.35,7,Express,Urban,0
ORD_102322,BlueDart,Van,Mumbai,Pune,08-07-2025 22:48,09-07-2025 00:48,09-07-2025 04:48,87,Rain,Moderate,0.56,22,1,0,0,4.2,9,40.48,2,Standard,Highway,0
ORD_102323,BlueDart,Tempo,Bangalore,Pune,21-06-2025 13:48,22-06-2025 13:48,22-06-2025 21:48,1019,Fog,Heavy,0.31,13,5,0,0,4.5,2,27.78,2,Standard,Highway,1
ORD_102324,EcomExpress,Bike,Bangalore,Pune,28-06-2025 08:48,28-06-2025 15:48,28-06-2025 19:48,426,Rain,Moderate,0.21,8,5,0,10,4.1,6,34.94,5,Standard,Highway,0
ORD_102325,EcomExpress,Mini Truck,Kolkata,Hyderabad,11-07-2025 01:48,11-07-2025 20:48,11-07-2025 22:48,776,Storm,Moderate,0.09,1,4,0,0,3.8,0,48.36,7,Express,Highway,0
ORD_102326,EcomExpress,Tempo,Delhi,Hyderabad,08-07-2025 07:48,09-07-2025 00:48,09-07-2025 00:48,968,Rain,Light,0.49,7,1,0,5,2.8,3,16.59,7,Express,Rural,0
ORD_102327,Shadowfax,Van,Mumbai,Pune,23-06-2025 10:48,24-06-2025 15:48,24-06-2025 19:48,1335,Rain,Light,0.18,10,0,0,0,4.8,8,13.34,2,Express,Highway,0
ORD_102328,Shadowfax,Van,Kolkata,Hyderabad,24-06-2025 11:48,25-06-2025 06:48,25-06-2025 08:48,1038,Storm,Moderate,0.31,11,1,0,5,4.6,10,36.43,5,Standard,Urban,0
ORD_102329,Shadowfax,Mini Truck,Pune,Mumbai,17-06-2025 13:48,18-06-2025 20:48,18-06-2025 20:48,1091,Storm,Light,0.5,13,1,0,10,4.9,6,33.59,7,Standard,Urban,0
ORD_102330,Delhivery,Tempo,Chennai,Pune,08-07-2025 20:48,09-07-2025 06:48,09-07-2025 06:48,544,Rain,Moderate,0.16,20,1,0,0,3.8,7,26.67,4,Express,Urban,0
ORD_102331,EcomExpress,Bike,Hyderabad,Chennai,30-06-2025 20:48,01-07-2025 22:48,02-07-2025 02:48,1408,Fog,Moderate,0.06,20,0,0,5,2.7,1,34.94,8,Express,Urban,0
ORD_102332,Delhivery,Mini Truck,Mumbai,Chennai,14-06-2025 16:48,14-06-2025 22:48,15-06-2025 00:48,218,Fog,Light,0.3,16,5,0,0,3.6,2,20.72,3,Standard,Highway,0
ORD_102333,Delhivery,Tempo,Delhi,Bangalore,27-06-2025 21:48,29-06-2025 12:48,29-06-2025 12:48,1352,Fog,Moderate,0.52,21,4,0,0,2.8,1,26.83,5,Standard,Highway,0
ORD_102334,Shadowfax,Tempo,Mumbai,Bangalore,07-07-2025 23:48,09-07-2025 02:48,09-07-2025 02:48,1178,Rain,Moderate,0.35,23,0,0,0,4.9,5,41.87,3,Standard,Highway,0
ORD_102335,EcomExpress,Mini Truck,Delhi,Chennai,12-06-2025 07:48,13-06-2025 09:48,13-06-2025 09:48,1426,Rain,Moderate,0.41,7,3,0,0,4.9,9,12.57,6,Standard,Highway,0
ORD_102336,XpressBees,Tempo,Mumbai,Chennai,20-06-2025 21:48,21-06-2025 12:48,21-06-2025 14:48,720,Storm,Light,0.2,21,4,0,0,4.1,10,11.28,3,Standard,Rural,0
ORD_102337,XpressBees,Tempo,Hyderabad,Kolkata,19-06-2025 13:48,19-06-2025 19:48,19-06-2025 21:48,341,Storm,Light,0.32,13,3,0,0,3.2,4,18.97,8,Standard,Highway,0
ORD_102338,EcomExpress,Tempo,Chennai,Pune,08-07-2025 09:48,09-07-2025 06:48,09-07-2025 14:48,911,Fog,Heavy,0.52,9,1,0,0,3.4,9,27.39,8,Standard,Highway,1
ORD_102339,XpressBees,Van,Kolkata,Delhi,28-06-2025 00:48,28-06-2025 08:48,28-06-2025 08:48,463,Rain,Light,0.23,0,5,0,15,2.6,0,32.79,6,Standard,Urban,0
ORD_102340,Shadowfax,Bike,Kolkata,Chennai,06-07-2025 03:48,06-07-2025 05:48,06-07-2025 05:48,114,Fog,Moderate,0.54,3,6,0,0,3.5,8,12.24,5,Standard,Urban,0
ORD_102341,EcomExpress,Tempo,Mumbai,Pune,08-07-2025 00:48,08-07-2025 05:48,08-07-2025 09:48,313,Fog,Light,0.6,0,1,0,15,3.3,1,12.35,2,Standard,Urban,0
ORD_102342,BlueDart,Bike,Kolkata,Hyderabad,18-06-2025 21:48,19-06-2025 07:48,19-06-2025 09:48,618,Storm,Light,0.45,21,2,0,5,4.4,6,9.44,4,Standard,Urban,0
ORD_102343,BlueDart,Tempo,Delhi,Chennai,27-06-2025 08:48,28-06-2025 11:48,28-06-2025 19:48,830,Storm,Moderate,0.11,8,4,0,0,4.1,3,11.03,7,Standard,Highway,1
ORD_102344,XpressBees,Tempo,Bangalore,Chennai,09-07-2025 03:48,09-07-2025 10:48,09-07-2025 10:48,416,Storm,Moderate,0.37,3,2,0,0,2.7,6,38.23,4,Express,Urban,0
ORD_102345,EcomExpress,Tempo,Delhi,Bangalore,14-06-2025 18:48,16-06-2025 08:48,16-06-2025 08:48,1430,Storm,Heavy,0.3,18,5,0,0,4.3,7,46.98,1,Standard,Highway,0
ORD_102346,BlueDart,Mini Truck,Delhi,Chennai,20-06-2025 12:48,21-06-2025 15:48,21-06-2025 15:48,825,Storm,Moderate,0.35,12,4,0,10,2.9,7,19.43,8,Standard,Urban,0
ORD_102347,Delhivery,Tempo,Delhi,Hyderabad,06-07-2025 13:48,07-07-2025 18:48,07-07-2025 18:48,1479,Rain,Heavy,0.2,13,6,0,0,4.2,3,46.47,9,Express,Rural,0
ORD_102348,Shadowfax,Bike,Delhi,Bangalore,20-06-2025 08:48,21-06-2025 14:48,21-06-2025 16:48,1126,Storm,Light,0.52,8,4,0,5,3,6,37.43,1,Standard,Highway,0
ORD_102349,Delhivery,Tempo,Kolkata,Hyderabad,26-06-2025 22:48,28-06-2025 00:48,28-06-2025 00:48,1331,Fog,Moderate,0.59,22,3,0,5,4.8,10,42.34,2,Express,Highway,0
ORD_102350,XpressBees,Mini Truck,Chennai,Kolkata,09-07-2025 02:48,09-07-2025 12:48,09-07-2025 16:48,353,Fog,Light,0.41,2,2,0,0,2.6,0,4.21,5,Express,Urban,0
ORD_102351,XpressBees,Mini Truck,Chennai,Hyderabad,05-07-2025 05:48,06-07-2025 08:48,06-07-2025 16:48,1022,Rain,Moderate,0.59,5,5,0,10,4.2,5,9.92,8,Standard,Urban,1
ORD_102352,Shadowfax,Van,Mumbai,Pune,04-07-2025 09:48,05-07-2025 01:48,05-07-2025 09:48,809,Fog,Moderate,0.09,9,4,0,0,3.7,6,6.49,8,Express,Highway,1
ORD_102353,EcomExpress,Tempo,Hyderabad,Mumbai,09-07-2025 05:48,09-07-2025 11:48,09-07-2025 11:48,244,Storm,Heavy,0.31,5,2,0,5,4.7,7,26.73,3,Standard,Highway,0
ORD_102354,Shadowfax,Bike,Bangalore,Chennai,11-06-2025 23:48,12-06-2025 20:48,12-06-2025 20:48,954,Clear,Heavy,0.35,23,2,0,5,2.9,0,42.7,8,Standard,Highway,0
ORD_102355,BlueDart,Van,Delhi,Pune,15-06-2025 00:48,15-06-2025 23:48,16-06-2025 01:48,1169,Storm,Light,0.13,0,6,0,0,3.9,1,36.62,5,Express,Urban,0
ORD_102356,Shadowfax,Bike,Delhi,Hyderabad,07-07-2025 15:48,08-07-2025 01:48,08-07-2025 01:48,348,Clear,Light,0.21,15,0,0,0,3.2,9,36.36,1,Standard,Highway,0
ORD_102357,EcomExpress,Tempo,Chennai,Kolkata,22-06-2025 15:48,22-06-2025 17:48,22-06-2025 19:48,114,Fog,Moderate,0.36,15,6,0,0,4.3,7,15.92,10,Standard,Urban,0
ORD_102358,BlueDart,Tempo,Kolkata,Hyderabad,28-06-2025 06:48,28-06-2025 22:48,29-06-2025 02:48,872,Fog,Heavy,0.42,6,5,0,0,2.8,9,37.15,1,Standard,Highway,0
ORD_102359,Delhivery,Bike,Hyderabad,Delhi,04-07-2025 08:48,04-07-2025 13:48,05-07-2025 13:48,343,Fog,Light,0.49,8,4,0,0,2.7,1,7.21,3,Standard,Highway,1
ORD_102360,EcomExpress,Mini Truck,Pune,Mumbai,30-06-2025 01:48,01-07-2025 16:48,01-07-2025 16:48,1225,Clear,Light,0.15,1,0,0,0,2.8,10,18.92,2,Standard,Rural,0
ORD_102361,EcomExpress,Tempo,Pune,Delhi,06-07-2025 11:48,06-07-2025 22:48,06-07-2025 22:48,495,Storm,Heavy,0.35,11,6,0,5,4,7,19.68,1,Standard,Highway,0
ORD_102362,Delhivery,Van,Delhi,Pune,29-06-2025 04:48,29-06-2025 05:48,29-06-2025 05:48,84,Rain,Light,0.4,4,6,0,5,3,9,15.58,6,Standard,Highway,0
ORD_102363,BlueDart,Van,Bangalore,Hyderabad,14-06-2025 22:48,15-06-2025 04:48,15-06-2025 06:48,326,Storm,Heavy,0.23,22,5,0,0,2.7,2,33.8,4,Standard,Urban,0
ORD_102364,Shadowfax,Mini Truck,Mumbai,Kolkata,26-06-2025 08:48,27-06-2025 04:48,27-06-2025 04:48,879,Storm,Light,0.24,8,3,0,0,3.6,8,26.11,1,Standard,Urban,0
ORD_102365,XpressBees,Van,Bangalore,Pune,26-06-2025 08:48,27-06-2025 02:48,27-06-2025 02:48,695,Rain,Heavy,0.15,8,3,0,15,3.6,1,23.36,5,Standard,Highway,0
ORD_102366,XpressBees,Tempo,Mumbai,Chennai,24-06-2025 00:48,25-06-2025 01:48,25-06-2025 01:48,1453,Storm,Moderate,0.3,0,1,0,0,3.9,2,29.41,6,Express,Highway,0
ORD_102367,XpressBees,Bike,Mumbai,Chennai,13-06-2025 15:48,14-06-2025 12:48,14-06-2025 14:48,1025,Clear,Light,0.37,15,4,0,0,3.9,0,25.9,9,Standard,Rural,0
ORD_102368,Shadowfax,Bike,Delhi,Bangalore,20-06-2025 11:48,21-06-2025 10:48,21-06-2025 10:48,1053,Fog,Moderate,0.05,11,4,0,0,4.7,8,46.17,8,Standard,Highway,0
ORD_102369,Delhivery,Tempo,Chennai,Bangalore,23-06-2025 01:48,23-06-2025 15:48,23-06-2025 19:48,800,Fog,Moderate,0.37,1,0,0,0,3.9,4,42.33,8,Express,Rural,0
ORD_102370,BlueDart,Tempo,Bangalore,Hyderabad,27-06-2025 07:48,27-06-2025 09:48,27-06-2025 21:48,60,Rain,Light,0.55,7,4,0,15,3.1,4,30.07,1,Standard,Highway,1
ORD_102371,BlueDart,Van,Mumbai,Hyderabad,28-06-2025 01:48,29-06-2025 07:48,29-06-2025 07:48,1045,Rain,Moderate,0.14,1,5,0,5,3.9,5,23.07,10,Express,Highway,0
ORD_102372,XpressBees,Bike,Delhi,Mumbai,21-06-2025 08:48,21-06-2025 11:48,21-06-2025 11:48,170,Clear,Moderate,0.35,8,5,0,0,3,3,27.7,2,Express,Highway,0
ORD_102373,BlueDart,Van,Mumbai,Pune,29-06-2025 12:48,29-06-2025 15:48,30-06-2025 03:48,217,Storm,Moderate,0.31,12,6,0,0,3.5,6,2.35,2,Standard,Highway,1
ORD_102374,Shadowfax,Bike,Bangalore,Hyderabad,03-07-2025 05:48,04-07-2025 00:48,04-07-2025 00:48,764,Storm,Moderate,0.25,5,3,0,5,2.7,6,30.31,1,Standard,Highway,0
ORD_102375,XpressBees,Mini Truck,Kolkata,Hyderabad,26-06-2025 03:48,26-06-2025 18:48,26-06-2025 18:48,554,Fog,Moderate,0.16,3,3,0,0,3.1,7,15.49,8,Standard,Rural,0
ORD_102376,Delhivery,Mini Truck,Chennai,Bangalore,13-06-2025 03:48,14-06-2025 06:48,15-06-2025 06:48,1479,Storm,Heavy,0.51,3,4,0,0,3,10,18.6,6,Standard,Urban,1
ORD_102377,BlueDart,Tempo,Pune,Delhi,27-06-2025 04:48,28-06-2025 07:48,28-06-2025 07:48,1076,Clear,Moderate,0.58,4,4,0,0,3.1,8,32.69,3,Standard,Urban,0
ORD_102378,Shadowfax,Bike,Mumbai,Kolkata,11-06-2025 07:48,12-06-2025 04:48,12-06-2025 04:48,690,Clear,Moderate,0.29,7,2,0,15,3.4,1,7.95,8,Standard,Rural,0
ORD_102379,BlueDart,Bike,Mumbai,Hyderabad,24-06-2025 21:48,25-06-2025 12:48,25-06-2025 12:48,845,Fog,Light,0.29,21,1,0,0,3.8,0,27.78,9,Standard,Highway,0
ORD_102380,Delhivery,Tempo,Pune,Hyderabad,04-07-2025 21:48,06-07-2025 02:48,06-07-2025 10:48,1360,Fog,Light,0.5,21,4,0,15,3.9,0,49.44,4,Standard,Highway,1
ORD_102381,BlueDart,Tempo,Pune,Chennai,02-07-2025 17:48,03-07-2025 07:48,03-07-2025 11:48,637,Clear,Light,0.39,17,2,0,0,4.5,9,24.86,10,Standard,Rural,0
ORD_102382,Delhivery,Van,Bangalore,Delhi,14-06-2025 10:48,15-06-2025 12:48,15-06-2025 12:48,1180,Rain,Moderate,0.36,10,5,0,30,4.1,5,4.86,6,Standard,Rural,0
ORD_102383,Delhivery,Mini Truck,Pune,Kolkata,18-06-2025 14:48,19-06-2025 07:48,19-06-2025 07:48,891,Clear,Moderate,0.58,14,2,0,0,3.1,2,34.8,5,Standard,Rural,0
ORD_102384,XpressBees,Tempo,Mumbai,Hyderabad,02-07-2025 13:48,03-07-2025 21:48,04-07-2025 09:48,1412,Rain,Light,0.33,13,2,0,5,4.9,8,8.86,9,Standard,Highway,1
ORD_102385,XpressBees,Mini Truck,Hyderabad,Pune,08-07-2025 08:48,10-07-2025 02:48,10-07-2025 10:48,1412,Fog,Moderate,0.38,8,1,0,0,2.6,5,13.7,4,Standard,Highway,1
ORD_102386,XpressBees,Van,Bangalore,Chennai,18-06-2025 21:48,20-06-2025 00:48,21-06-2025 00:48,1205,Clear,Light,0.34,21,2,0,0,4.2,9,4.33,1,Express,Urban,1
ORD_102387,BlueDart,Mini Truck,Bangalore,Hyderabad,08-07-2025 07:48,08-07-2025 07:48,08-07-2025 07:48,21,Rain,Moderate,0.55,7,1,0,0,4.8,5,33.85,3,Standard,Urban,0
ORD_102388,Delhivery,Van,Chennai,Bangalore,05-07-2025 02:48,06-07-2025 04:48,06-07-2025 12:48,1283,Rain,Moderate,0.35,2,5,0,10,3.1,8,8.94,5,Standard,Highway,1
ORD_102389,Delhivery,Tempo,Delhi,Hyderabad,29-06-2025 15:48,29-06-2025 23:48,29-06-2025 23:48,286,Clear,Light,0.5,15,6,0,0,4.7,8,22.09,8,Standard,Highway,0
ORD_102390,BlueDart,Tempo,Delhi,Kolkata,02-07-2025 06:48,02-07-2025 15:48,02-07-2025 15:48,482,Storm,Heavy,0.34,6,2,0,0,3.6,6,35.14,3,Standard,Highway,0
ORD_102391,Shadowfax,Tempo,Delhi,Mumbai,14-06-2025 07:48,14-06-2025 20:48,14-06-2025 22:48,787,Clear,Moderate,0.27,7,5,0,0,2.7,2,4.34,3,Standard,Urban,0
ORD_102392,Shadowfax,Mini Truck,Hyderabad,Bangalore,29-06-2025 14:48,30-06-2025 03:48,30-06-2025 05:48,536,Rain,Moderate,0.27,14,6,0,0,5,3,22.84,5,Express,Urban,0
ORD_102393,XpressBees,Van,Pune,Mumbai,30-06-2025 18:48,01-07-2025 14:48,01-07-2025 18:48,694,Clear,Moderate,0.23,18,0,0,15,2.9,7,28.53,9,Standard,Highway,0
ORD_102394,EcomExpress,Bike,Mumbai,Pune,29-06-2025 11:48,30-06-2025 07:48,30-06-2025 07:48,913,Storm,Heavy,0.07,11,6,0,0,4.5,10,8.65,10,Standard,Highway,0
ORD_102395,Delhivery,Van,Pune,Kolkata,03-07-2025 00:48,03-07-2025 20:48,03-07-2025 20:48,1190,Storm,Moderate,0.5,0,3,0,0,3.1,6,10.27,6,Standard,Urban,0
ORD_102396,Delhivery,Bike,Bangalore,Chennai,28-06-2025 11:48,29-06-2025 09:48,29-06-2025 11:48,945,Rain,Moderate,0.46,11,5,0,15,4.5,9,25.6,8,Standard,Highway,0
ORD_102397,Delhivery,Tempo,Bangalore,Pune,27-06-2025 08:48,27-06-2025 18:48,28-06-2025 06:48,559,Rain,Heavy,0.43,8,4,0,5,4.1,8,49.8,8,Standard,Urban,1
ORD_102398,Shadowfax,Van,Kolkata,Mumbai,25-06-2025 10:48,25-06-2025 10:48,25-06-2025 12:48,43,Rain,Light,0.45,10,2,0,0,3.4,5,42.36,4,Standard,Highway,0
ORD_102399,Shadowfax,Tempo,Delhi,Mumbai,02-07-2025 23:48,04-07-2025 05:48,04-07-2025 07:48,1345,Fog,Light,0.19,23,2,0,30,3.7,9,5.05,8,Standard,Highway,0
ORD_102400,BlueDart,Bike,Mumbai,Hyderabad,19-06-2025 03:48,19-06-2025 22:48,20-06-2025 00:48,886,Rain,Heavy,0.49,3,3,0,0,3.8,8,39.81,2,Standard,Urban,0
ORD_102401,Delhivery,Tempo,Pune,Chennai,02-07-2025 17:48,03-07-2025 18:48,03-07-2025 22:48,753,Storm,Moderate,0.17,17,2,0,0,4.5,5,25.55,5,Express,Rural,0
ORD_102402,XpressBees,Mini Truck,Chennai,Hyderabad,07-07-2025 22:48,09-07-2025 02:48,09-07-2025 02:48,984,Storm,Moderate,0.23,22,0,0,5,3.5,0,19.79,2,Standard,Highway,0
ORD_102403,BlueDart,Mini Truck,Delhi,Pune,25-06-2025 06:48,25-06-2025 16:48,25-06-2025 16:48,447,Clear,Light,0.5,6,2,0,0,2.6,2,16.73,8,Express,Urban,0
ORD_102404,EcomExpress,Mini Truck,Pune,Chennai,01-07-2025 18:48,01-07-2025 19:48,01-07-2025 19:48,48,Rain,Moderate,0.32,18,1,0,10,3.2,0,32.34,1,Standard,Highway,0
ORD_102405,Delhivery,Van,Chennai,Mumbai,08-07-2025 03:48,08-07-2025 22:48,09-07-2025 06:48,809,Fog,Moderate,0.54,3,1,0,5,4.1,2,32.58,1,Standard,Rural,1
ORD_102406,Shadowfax,Van,Chennai,Kolkata,29-06-2025 06:48,29-06-2025 13:48,29-06-2025 15:48,466,Storm,Light,0.45,6,6,0,0,3.4,2,38.29,9,Standard,Rural,0
ORD_102407,XpressBees,Tempo,Hyderabad,Mumbai,23-06-2025 10:48,23-06-2025 12:48,24-06-2025 00:48,129,Storm,Moderate,0.33,10,0,0,0,4.5,2,23.3,2,Standard,Rural,1
